D,Proposed,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,ProposedLTT,ProposedLTB,ProposedLTT2,ProposedLTTv2
414.0,104.119140625,104.119140625,82.5361328125,210.5361328125,31.0361328125,208.2392578125,1342.478515625,40.7392578125,40.119140625,20.369140625,84.369140625,230.619140625,-11.63037109375
415.0,104.119140625,104.119140625,82.5361328125,210.5361328125,31.0361328125,208.2392578125,1342.478515625,40.7392578125,40.119140625,20.369140625,84.369140625,230.619140625,-11.63037109375
416.0,104.212890625,104.212890625,82.6298828125,210.6298828125,30.8798828125,208.4267578125,1344.853515625,40.4267578125,40.212890625,19.962890625,83.962890625,230.712890625,-11.78662109375
417.0,104.212890625,104.212890625,82.6298828125,210.6298828125,30.8798828125,208.4267578125,1344.853515625,40.4267578125,40.212890625,19.962890625,83.962890625,230.712890625,-11.78662109375
418.0,104.3046875,104.0546875,82.7216796875,210.7216796875,30.7216796875,208.6103515625,1347.220703125,40.1103515625,40.3046875,20.0546875,84.0546875,230.8046875,-11.94482421875
419.0,104.3046875,104.0546875,82.7216796875,210.7216796875,30.7216796875,208.6103515625,1347.220703125,40.1103515625,40.3046875,20.0546875,84.0546875,230.8046875,-11.94482421875
420.0,104.39453125,104.14453125,82.8115234375,210.8115234375,30.5615234375,208.7900390625,1349.580078125,39.7900390625,40.39453125,19.64453125,83.64453125,230.89453125,-12.10498046875
421.0,104.39453125,104.14453125,82.8115234375,210.8115234375,30.5615234375,208.7900390625,1349.580078125,39.7900390625,40.39453125,19.64453125,83.64453125,230.89453125,-12.10498046875
422.0,104.482421875,104.482421875,82.8994140625,210.8994140625,30.3994140625,208.9658203125,1351.931640625,39.4658203125,40.482421875,19.732421875,83.732421875,230.982421875,-12.26708984375
423.0,104.482421875,104.482421875,82.8994140625,210.8994140625,30.3994140625,208.9658203125,1351.931640625,39.4658203125,40.482421875,19.732421875,83.732421875,230.982421875,-12.26708984375
424.0,104.568359375,104.568359375,82.9853515625,210.9853515625,30.2353515625,209.1376953125,1354.275390625,39.1376953125,40.568359375,19.318359375,83.318359375,231.068359375,-12.43115234375
425.0,104.568359375,104.568359375,82.9853515625,210.9853515625,30.2353515625,209.1376953125,1354.275390625,39.1376953125,40.568359375,19.318359375,83.318359375,231.068359375,-12.43115234375
426.0,104.65234375,104.40234375,83.0693359375,211.0693359375,30.0693359375,209.3056640625,1356.611328125,38.8056640625,40.65234375,19.40234375,83.40234375,231.15234375,-12.59716796875
427.0,104.65234375,104.40234375,83.0693359375,211.0693359375,30.0693359375,209.3056640625,1356.611328125,38.8056640625,40.65234375,19.40234375,83.40234375,231.15234375,-12.59716796875
428.0,104.734375,104.484375,83.1513671875,211.1513671875,29.9013671875,209.4697265625,1358.939453125,38.4697265625,40.734375,18.984375,82.984375,231.234375,-12.76513671875
429.0,104.734375,104.484375,83.1513671875,211.1513671875,29.9013671875,209.4697265625,1358.939453125,38.4697265625,40.734375,18.984375,82.984375,231.234375,-12.76513671875
430.0,104.814453125,104.814453125,83.2314453125,211.2314453125,29.7314453125,209.6298828125,1361.259765625,38.1298828125,40.814453125,19.064453125,83.064453125,231.314453125,-12.93505859375
431.0,104.814453125,104.814453125,83.2314453125,211.2314453125,29.7314453125,209.6298828125,1361.259765625,38.1298828125,40.814453125,19.064453125,83.064453125,231.314453125,-12.93505859375
432.0,104.892578125,104.892578125,83.3095703125,211.3095703125,29.5595703125,209.7861328125,1363.572265625,37.7861328125,40.892578125,18.642578125,82.642578125,231.392578125,-13.10693359375
433.0,104.892578125,104.892578125,83.3095703125,211.3095703125,29.5595703125,209.7861328125,1363.572265625,37.7861328125,40.892578125,18.642578125,82.642578125,231.392578125,-13.10693359375
434.0,104.96875,104.71875,83.3857421875,211.3857421875,29.3857421875,209.9384765625,1365.876953125,37.4384765625,40.96875,18.71875,82.71875,231.46875,-13.28076171875
435.0,104.96875,104.71875,83.3857421875,211.3857421875,29.3857421875,209.9384765625,1365.876953125,37.4384765625,40.96875,18.71875,82.71875,231.46875,-13.28076171875
436.0,105.04296875,104.79296875,83.4599609375,211.4599609375,29.2099609375,210.0869140625,1368.173828125,37.0869140625,41.04296875,18.29296875,82.29296875,231.54296875,-13.45654296875
437.0,105.04296875,104.79296875,83.4599609375,211.4599609375,29.2099609375,210.0869140625,1368.173828125,37.0869140625,41.04296875,18.29296875,82.29296875,231.54296875,-13.45654296875
438.0,105.115234375,105.115234375,83.5322265625,211.5322265625,29.0322265625,210.2314453125,1370.462890625,36.7314453125,41.115234375,18.365234375,82.365234375,231.615234375,-13.63427734375
439.0,105.115234375,105.115234375,83.5322265625,211.5322265625,29.0322265625,210.2314453125,1370.462890625,36.7314453125,41.115234375,18.365234375,82.365234375,231.615234375,-13.63427734375
440.0,105.185546875,105.185546875,83.6025390625,211.6025390625,28.8525390625,210.3720703125,1372.744140625,36.3720703125,41.185546875,17.935546875,81.935546875,231.685546875,-13.81396484375
441.0,105.185546875,105.185546875,83.6025390625,211.6025390625,28.8525390625,210.3720703125,1372.744140625,36.3720703125,41.185546875,17.935546875,81.935546875,231.685546875,-13.81396484375
442.0,105.25390625,105.00390625,83.6708984375,211.6708984375,28.6708984375,210.5087890625,1375.017578125,36.0087890625,41.25390625,18.00390625,82.00390625,231.75390625,-13.99560546875
443.0,105.25390625,105.00390625,83.6708984375,211.6708984375,28.6708984375,210.5087890625,1375.017578125,36.0087890625,41.25390625,18.00390625,82.00390625,231.75390625,-13.99560546875
444.0,105.3203125,105.0703125,83.7373046875,211.7373046875,28.4873046875,210.6416015625,1377.283203125,35.6416015625,41.3203125,17.5703125,81.5703125,231.8203125,-14.17919921875
445.0,105.3203125,105.0703125,83.7373046875,211.7373046875,28.4873046875,210.6416015625,1377.283203125,35.6416015625,41.3203125,17.5703125,81.5703125,231.8203125,-14.17919921875
446.0,105.384765625,105.384765625,83.8017578125,211.8017578125,28.3017578125,210.7705078125,1379.541015625,35.2705078125,41.384765625,17.634765625,81.634765625,231.884765625,-14.36474609375
447.0,105.384765625,105.384765625,83.8017578125,211.8017578125,28.3017578125,210.7705078125,1379.541015625,35.2705078125,41.384765625,17.634765625,81.634765625,231.884765625,-14.36474609375
448.0,105.447265625,105.447265625,83.8642578125,211.8642578125,28.1142578125,210.8955078125,1381.791015625,34.8955078125,41.447265625,17.197265625,81.197265625,231.947265625,-14.55224609375
449.0,105.447265625,105.447265625,83.8642578125,211.8642578125,28.1142578125,210.8955078125,1381.791015625,34.8955078125,41.447265625,17.197265625,81.197265625,231.947265625,-14.55224609375
450.0,105.5078125,105.2578125,83.9248046875,211.9248046875,27.9248046875,211.0166015625,1384.033203125,34.5166015625,41.5078125,17.2578125,81.2578125,232.0078125,-14.74169921875
451.0,105.5078125,105.2578125,83.9248046875,211.9248046875,27.9248046875,211.0166015625,1384.033203125,34.5166015625,41.5078125,17.2578125,81.2578125,232.0078125,-14.74169921875
452.0,105.56640625,105.31640625,83.9833984375,211.9833984375,27.7333984375,211.1337890625,1386.267578125,34.1337890625,41.56640625,16.81640625,80.81640625,232.06640625,-14.93310546875
453.0,105.56640625,105.31640625,83.9833984375,211.9833984375,27.7333984375,211.1337890625,1386.267578125,34.1337890625,41.56640625,16.81640625,80.81640625,232.06640625,-14.93310546875
454.0,105.623046875,105.623046875,84.0400390625,212.0400390625,27.5400390625,211.2470703125,1388.494140625,33.7470703125,41.623046875,16.873046875,80.873046875,232.123046875,-15.12646484375
455.0,105.623046875,105.623046875,84.0400390625,212.0400390625,27.5400390625,211.2470703125,1388.494140625,33.7470703125,41.623046875,16.873046875,80.873046875,232.123046875,-15.12646484375
456.0,105.677734375,105.677734375,84.0947265625,212.0947265625,27.3447265625,211.3564453125,1390.712890625,33.3564453125,41.677734375,16.427734375,80.427734375,232.177734375,-15.32177734375
457.0,105.677734375,105.677734375,84.0947265625,212.0947265625,27.3447265625,211.3564453125,1390.712890625,33.3564453125,41.677734375,16.427734375,80.427734375,232.177734375,-15.32177734375
458.0,105.73046875,105.48046875,84.1474609375,212.1474609375,27.1474609375,211.4619140625,1392.923828125,32.9619140625,41.73046875,16.48046875,80.48046875,232.23046875,-15.51904296875
459.0,105.73046875,105.48046875,84.1474609375,212.1474609375,27.1474609375,211.4619140625,1392.923828125,32.9619140625,41.73046875,16.48046875,80.48046875,232.23046875,-15.51904296875
460.0,105.78125,105.53125,84.1982421875,212.1982421875,26.9482421875,211.5634765625,1395.126953125,32.5634765625,41.78125,16.03125,80.03125,232.28125,-15.71826171875
461.0,105.78125,105.53125,84.1982421875,212.1982421875,26.9482421875,211.5634765625,1395.126953125,32.5634765625,41.78125,16.03125,80.03125,232.28125,-15.71826171875
462.0,105.830078125,105.830078125,84.2470703125,212.2470703125,26.7470703125,211.6611328125,1397.322265625,32.1611328125,41.830078125,16.080078125,80.080078125,232.330078125,-15.91943359375
463.0,105.830078125,105.830078125,84.2470703125,212.2470703125,26.7470703125,211.6611328125,1397.322265625,32.1611328125,41.830078125,16.080078125,80.080078125,232.330078125,-15.91943359375
464.0,105.876953125,105.876953125,84.2939453125,212.2939453125,26.5439453125,211.7548828125,1399.509765625,31.7548828125,41.876953125,15.626953125,79.626953125,232.376953125,-16.12255859375
465.0,105.876953125,105.876953125,84.2939453125,212.2939453125,26.5439453125,211.7548828125,1399.509765625,31.7548828125,41.876953125,15.626953125,79.626953125,232.376953125,-16.12255859375
466.0,105.921875,105.671875,84.3388671875,212.3388671875,26.3388671875,211.8447265625,1401.689453125,31.3447265625,41.921875,15.671875,79.671875,232.421875,-16.32763671875
467.0,105.921875,105.671875,84.3388671875,212.3388671875,26.3388671875,211.8447265625,1401.689453125,31.3447265625,41.921875,15.671875,79.671875,232.421875,-16.32763671875
468.0,105.96484375,105.71484375,84.3818359375,212.3818359375,26.1318359375,211.9306640625,1403.861328125,30.9306640625,41.96484375,15.21484375,79.21484375,232.46484375,-16.53466796875
469.0,105.96484375,105.71484375,84.3818359375,212.3818359375,26.1318359375,211.9306640625,1403.861328125,30.9306640625,41.96484375,15.21484375,79.21484375,232.46484375,-16.53466796875
470.0,106.005859375,106.005859375,84.4228515625,212.4228515625,25.9228515625,212.0126953125,1406.025390625,30.5126953125,42.005859375,15.255859375,79.255859375,232.505859375,-16.74365234375
471.0,106.005859375,106.005859375,84.4228515625,212.4228515625,25.9228515625,212.0126953125,1406.025390625,30.5126953125,42.005859375,15.255859375,79.255859375,232.505859375,-16.74365234375
472.0,106.044921875,106.044921875,84.4619140625,212.4619140625,25.7119140625,212.0908203125,1408.181640625,30.0908203125,42.044921875,14.794921875,78.794921875,232.544921875,-16.95458984375
473.0,106.044921875,106.044921875,84.4619140625,212.4619140625,25.7119140625,212.0908203125,1408.181640625,30.0908203125,42.044921875,14.794921875,78.794921875,232.544921875,-16.95458984375
474.0,106.08203125,105.83203125,84.4990234375,212.4990234375,25.4990234375,212.1650390625,1410.330078125,29.6650390625,42.08203125,14.83203125,78.83203125,232.58203125,-17.16748046875
475.0,106.08203125,105.83203125,84.4990234375,212.4990234375,25.4990234375,212.1650390625,1410.330078125,29.6650390625,42.08203125,14.83203125,78.83203125,232.58203125,-17.16748046875
476.0,106.1171875,105.8671875,84.5341796875,212.5341796875,25.2841796875,212.2353515625,1412.470703125,29.2353515625,42.1171875,14.3671875,78.3671875,232.6171875,-17.38232421875
477.0,106.1171875,105.8671875,84.5341796875,212.5341796875,25.2841796875,212.2353515625,1412.470703125,29.2353515625,42.1171875,14.3671875,78.3671875,232.6171875,-17.38232421875
478.0,106.150390625,106.150390625,84.5673828125,212.5673828125,25.0673828125,212.3017578125,1414.603515625,28.8017578125,42.150390625,14.400390625,78.400390625,232.650390625,-17.59912109375
479.0,106.150390625,106.150390625,84.5673828125,212.5673828125,25.0673828125,212.3017578125,1414.603515625,28.8017578125,42.150390625,14.400390625,78.400390625,232.650390625,-17.59912109375
480.0,106.181640625,106.181640625,84.5986328125,212.5986328125,24.8486328125,212.3642578125,1416.728515625,28.3642578125,42.181640625,13.931640625,77.931640625,232.681640625,-17.81787109375
481.0,106.181640625,106.181640625,84.5986328125,212.5986328125,24.8486328125,212.3642578125,1416.728515625,28.3642578125,42.181640625,13.931640625,77.931640625,232.681640625,-17.81787109375
482.0,106.2109375,105.9609375,84.6279296875,212.6279296875,24.6279296875,212.4228515625,1418.845703125,27.9228515625,42.2109375,13.9609375,77.9609375,232.7109375,-18.03857421875
483.0,106.2109375,105.9609375,84.6279296875,212.6279296875,24.6279296875,212.4228515625,1418.845703125,27.9228515625,42.2109375,13.9609375,77.9609375,232.7109375,-18.03857421875
484.0,106.23828125,105.98828125,84.6552734375,212.6552734375,24.4052734375,212.4775390625,1420.955078125,27.4775390625,42.23828125,13.48828125,77.48828125,232.73828125,-18.26123046875
485.0,106.23828125,105.98828125,84.6552734375,212.6552734375,24.4052734375,212.4775390625,1420.955078125,27.4775390625,42.23828125,13.48828125,77.48828125,232.73828125,-18.26123046875
486.0,106.263671875,106.263671875,84.6806640625,212.6806640625,24.1806640625,212.5283203125,1423.056640625,27.0283203125,42.263671875,13.513671875,77.513671875,232.763671875,-18.48583984375
487.0,106.263671875,106.263671875,84.6806640625,212.6806640625,24.1806640625,212.5283203125,1423.056640625,27.0283203125,42.263671875,13.513671875,77.513671875,232.763671875,-18.48583984375
488.0,106.287109375,106.287109375,84.7041015625,212.7041015625,23.9541015625,212.5751953125,1425.150390625,26.5751953125,42.287109375,13.037109375,77.037109375,232.787109375,-18.71240234375
489.0,106.287109375,106.287109375,84.7041015625,212.7041015625,23.9541015625,212.5751953125,1425.150390625,26.5751953125,42.287109375,13.037109375,77.037109375,232.787109375,-18.71240234375
490.0,106.30859375,106.05859375,84.7255859375,212.7255859375,23.7255859375,212.6181640625,1427.236328125,26.1181640625,42.30859375,13.05859375,77.05859375,232.80859375,-18.94091796875
491.0,106.30859375,106.05859375,84.7255859375,212.7255859375,23.7255859375,212.6181640625,1427.236328125,26.1181640625,42.30859375,13.05859375,77.05859375,232.80859375,-18.94091796875
492.0,106.328125,106.078125,84.7451171875,212.7451171875,23.4951171875,212.6572265625,1429.314453125,25.6572265625,42.328125,12.578125,76.578125,232.828125,-19.17138671875
493.0,106.328125,106.078125,84.7451171875,212.7451171875,23.4951171875,212.6572265625,1429.314453125,25.6572265625,42.328125,12.578125,76.578125,232.828125,-19.17138671875
494.0,106.345703125,106.345703125,84.7626953125,212.7626953125,23.2626953125,212.6923828125,1431.384765625,25.1923828125,42.345703125,12.595703125,76.595703125,232.845703125,-19.40380859375
495.0,106.345703125,106.345703125,84.7626953125,212.7626953125,23.2626953125,212.6923828125,1431.384765625,25.1923828125,42.345703125,12.595703125,76.595703125,232.845703125,-19.40380859375
496.0,106.361328125,106.361328125,84.7783203125,212.7783203125,23.0283203125,212.7236328125,1433.447265625,24.7236328125,42.361328125,12.111328125,76.111328125,232.861328125,-19.63818359375
497.0,106.361328125,106.361328125,84.7783203125,212.7783203125,23.0283203125,212.7236328125,1433.447265625,24.7236328125,42.361328125,12.111328125,76.111328125,232.861328125,-19.63818359375
498.0,106.375,106.125,84.7919921875,212.7919921875,22.7919921875,212.7509765625,1435.501953125,24.2509765625,42.375,12.125,76.125,232.875,-19.87451171875
499.0,106.375,106.125,84.7919921875,212.7919921875,22.7919921875,212.7509765625,1435.501953125,24.2509765625,42.375,12.125,76.125,232.875,-19.87451171875
500.0,106.38671875,106.13671875,84.8037109375,212.8037109375,22.5537109375,212.7744140625,1437.548828125,23.7744140625,42.38671875,11.63671875,75.63671875,232.88671875,-20.11279296875
501.0,106.38671875,106.13671875,84.8037109375,212.8037109375,22.5537109375,212.7744140625,1437.548828125,23.7744140625,42.38671875,11.63671875,75.63671875,232.88671875,-20.11279296875
502.0,106.396484375,106.396484375,84.8134765625,212.8134765625,22.3134765625,212.7939453125,1439.587890625,23.2939453125,42.396484375,11.646484375,75.646484375,232.896484375,-20.35302734375
503.0,106.396484375,106.396484375,84.8134765625,212.8134765625,22.3134765625,212.7939453125,1439.587890625,23.2939453125,42.396484375,11.646484375,75.646484375,232.896484375,-20.35302734375
504.0,106.404296875,106.404296875,84.8212890625,212.8212890625,22.0712890625,212.8095703125,1441.619140625,22.8095703125,42.404296875,11.154296875,75.154296875,232.904296875,-20.59521484375
