D,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan11,Yuan15,S1,S2,S3,S4,S5,Sanyal_98,Li
396.0,102.9375,81.6044921875,209.6044921875,32.3544921875,206.3759765625,1320.751953125,43.3759765625,39.1875,103.1875,21.4375,-10.31201171875,53.68798828125,21.68798828125,18.1044921875,23.1875
397.0,102.9375,81.6044921875,209.6044921875,32.3544921875,206.3759765625,1320.751953125,43.3759765625,39.1875,103.1875,21.4375,-10.31201171875,53.68798828125,21.68798828125,18.1044921875,23.1875
398.0,103.298828125,81.7158203125,209.7158203125,32.2158203125,206.5986328125,1323.197265625,43.0986328125,39.298828125,103.298828125,21.548828125,-10.45068359375,53.54931640625,21.54931640625,18.2158203125,23.298828125
399.0,103.298828125,81.7158203125,209.7158203125,32.2158203125,206.5986328125,1323.197265625,43.0986328125,39.298828125,103.298828125,21.548828125,-10.45068359375,53.54931640625,21.54931640625,18.2158203125,23.298828125
400.0,103.408203125,81.8251953125,209.8251953125,32.0751953125,206.8173828125,1325.634765625,42.8173828125,39.408203125,103.408203125,21.158203125,-10.59130859375,53.40869140625,21.40869140625,18.3251953125,23.408203125
401.0,103.408203125,81.8251953125,209.8251953125,32.0751953125,206.8173828125,1325.634765625,42.8173828125,39.408203125,103.408203125,21.158203125,-10.59130859375,53.40869140625,21.40869140625,18.3251953125,23.408203125
402.0,103.265625,81.9326171875,209.9326171875,31.9326171875,207.0322265625,1328.064453125,42.5322265625,39.515625,103.515625,21.265625,-10.73388671875,53.26611328125,21.26611328125,18.4326171875,23.515625
403.0,103.265625,81.9326171875,209.9326171875,31.9326171875,207.0322265625,1328.064453125,42.5322265625,39.515625,103.515625,21.265625,-10.73388671875,53.26611328125,21.26611328125,18.4326171875,23.515625
404.0,103.37109375,82.0380859375,210.0380859375,31.7880859375,207.2431640625,1330.486328125,42.2431640625,39.62109375,103.62109375,20.87109375,-10.87841796875,53.12158203125,21.12158203125,18.5380859375,23.62109375
405.0,103.37109375,82.0380859375,210.0380859375,31.7880859375,207.2431640625,1330.486328125,42.2431640625,39.62109375,103.62109375,20.87109375,-10.87841796875,53.12158203125,21.12158203125,18.5380859375,23.62109375
406.0,103.724609375,82.1416015625,210.1416015625,31.6416015625,207.4501953125,1332.900390625,41.9501953125,39.724609375,103.724609375,20.974609375,-11.02490234375,52.97509765625,20.97509765625,18.6416015625,23.724609375
407.0,103.724609375,82.1416015625,210.1416015625,31.6416015625,207.4501953125,1332.900390625,41.9501953125,39.724609375,103.724609375,20.974609375,-11.02490234375,52.97509765625,20.97509765625,18.6416015625,23.724609375
408.0,103.826171875,82.2431640625,210.2431640625,31.4931640625,207.6533203125,1335.306640625,41.6533203125,39.826171875,103.826171875,20.576171875,-11.17333984375,52.82666015625,20.82666015625,18.7431640625,23.826171875
409.0,103.826171875,82.2431640625,210.2431640625,31.4931640625,207.6533203125,1335.306640625,41.6533203125,39.826171875,103.826171875,20.576171875,-11.17333984375,52.82666015625,20.82666015625,18.7431640625,23.826171875
410.0,103.67578125,82.3427734375,210.3427734375,31.3427734375,207.8525390625,1337.705078125,41.3525390625,39.92578125,103.92578125,20.67578125,-11.32373046875,52.67626953125,20.67626953125,18.8427734375,23.92578125
411.0,103.67578125,82.3427734375,210.3427734375,31.3427734375,207.8525390625,1337.705078125,41.3525390625,39.92578125,103.92578125,20.67578125,-11.32373046875,52.67626953125,20.67626953125,18.8427734375,23.92578125
412.0,103.7734375,82.4404296875,210.4404296875,31.1904296875,208.0478515625,1340.095703125,41.0478515625,40.0234375,104.0234375,20.2734375,-11.47607421875,52.52392578125,20.52392578125,18.9404296875,24.0234375
413.0,103.7734375,82.4404296875,210.4404296875,31.1904296875,208.0478515625,1340.095703125,41.0478515625,40.0234375,104.0234375,20.2734375,-11.47607421875,52.52392578125,20.52392578125,18.9404296875,24.0234375
414.0,104.119140625,82.5361328125,210.5361328125,31.0361328125,208.2392578125,1342.478515625,40.7392578125,40.119140625,104.119140625,20.369140625,-11.63037109375,52.36962890625,20.36962890625,19.0361328125,24.119140625
415.0,104.119140625,82.5361328125,210.5361328125,31.0361328125,208.2392578125,1342.478515625,40.7392578125,40.119140625,104.119140625,20.369140625,-11.63037109375,52.36962890625,20.36962890625,19.0361328125,24.119140625
416.0,104.212890625,82.6298828125,210.6298828125,30.8798828125,208.4267578125,1344.853515625,40.4267578125,40.212890625,104.212890625,19.962890625,-11.78662109375,52.21337890625,20.21337890625,19.1298828125,24.212890625
417.0,104.212890625,82.6298828125,210.6298828125,30.8798828125,208.4267578125,1344.853515625,40.4267578125,40.212890625,104.212890625,19.962890625,-11.78662109375,52.21337890625,20.21337890625,19.1298828125,24.212890625
418.0,104.0546875,82.7216796875,210.7216796875,30.7216796875,208.6103515625,1347.220703125,40.1103515625,40.3046875,104.3046875,20.0546875,-11.94482421875,52.05517578125,20.05517578125,19.2216796875,24.3046875
419.0,104.0546875,82.7216796875,210.7216796875,30.7216796875,208.6103515625,1347.220703125,40.1103515625,40.3046875,104.3046875,20.0546875,-11.94482421875,52.05517578125,20.05517578125,19.2216796875,24.3046875
420.0,104.14453125,82.8115234375,210.8115234375,30.5615234375,208.7900390625,1349.580078125,39.7900390625,40.39453125,104.39453125,19.64453125,-12.10498046875,51.89501953125,19.89501953125,19.3115234375,24.39453125
421.0,104.14453125,82.8115234375,210.8115234375,30.5615234375,208.7900390625,1349.580078125,39.7900390625,40.39453125,104.39453125,19.64453125,-12.10498046875,51.89501953125,19.89501953125,19.3115234375,24.39453125
422.0,104.482421875,82.8994140625,210.8994140625,30.3994140625,208.9658203125,1351.931640625,39.4658203125,40.482421875,104.482421875,19.732421875,-12.26708984375,51.73291015625,19.73291015625,19.3994140625,24.482421875
423.0,104.482421875,82.8994140625,210.8994140625,30.3994140625,208.9658203125,1351.931640625,39.4658203125,40.482421875,104.482421875,19.732421875,-12.26708984375,51.73291015625,19.73291015625,19.3994140625,24.482421875
424.0,104.568359375,82.9853515625,210.9853515625,30.2353515625,209.1376953125,1354.275390625,39.1376953125,40.568359375,104.568359375,19.318359375,-12.43115234375,51.56884765625,19.56884765625,19.4853515625,24.568359375
425.0,104.568359375,82.9853515625,210.9853515625,30.2353515625,209.1376953125,1354.275390625,39.1376953125,40.568359375,104.568359375,19.318359375,-12.43115234375,51.56884765625,19.56884765625,19.4853515625,24.568359375
426.0,104.40234375,83.0693359375,211.0693359375,30.0693359375,209.3056640625,1356.611328125,38.8056640625,40.65234375,104.65234375,19.40234375,-12.59716796875,51.40283203125,19.40283203125,19.5693359375,24.65234375
427.0,104.40234375,83.0693359375,211.0693359375,30.0693359375,209.3056640625,1356.611328125,38.8056640625,40.65234375,104.65234375,19.40234375,-12.59716796875,51.40283203125,19.40283203125,19.5693359375,24.65234375
428.0,104.484375,83.1513671875,211.1513671875,29.9013671875,209.4697265625,1358.939453125,38.4697265625,40.734375,104.734375,18.984375,-12.76513671875,51.23486328125,19.23486328125,19.6513671875,24.734375
429.0,104.484375,83.1513671875,211.1513671875,29.9013671875,209.4697265625,1358.939453125,38.4697265625,40.734375,104.734375,18.984375,-12.76513671875,51.23486328125,19.23486328125,19.6513671875,24.734375
430.0,104.814453125,83.2314453125,211.2314453125,29.7314453125,209.6298828125,1361.259765625,38.1298828125,40.814453125,104.814453125,19.064453125,-12.93505859375,51.06494140625,19.06494140625,19.7314453125,24.814453125
431.0,104.814453125,83.2314453125,211.2314453125,29.7314453125,209.6298828125,1361.259765625,38.1298828125,40.814453125,104.814453125,19.064453125,-12.93505859375,51.06494140625,19.06494140625,19.7314453125,24.814453125
432.0,104.892578125,83.3095703125,211.3095703125,29.5595703125,209.7861328125,1363.572265625,37.7861328125,40.892578125,104.892578125,18.642578125,-13.10693359375,50.89306640625,18.89306640625,19.8095703125,24.892578125
433.0,104.892578125,83.3095703125,211.3095703125,29.5595703125,209.7861328125,1363.572265625,37.7861328125,40.892578125,104.892578125,18.642578125,-13.10693359375,50.89306640625,18.89306640625,19.8095703125,24.892578125
434.0,104.71875,83.3857421875,211.3857421875,29.3857421875,209.9384765625,1365.876953125,37.4384765625,40.96875,104.96875,18.71875,-13.28076171875,50.71923828125,18.71923828125,19.8857421875,24.96875
435.0,104.71875,83.3857421875,211.3857421875,29.3857421875,209.9384765625,1365.876953125,37.4384765625,40.96875,104.96875,18.71875,-13.28076171875,50.71923828125,18.71923828125,19.8857421875,24.96875
436.0,104.79296875,83.4599609375,211.4599609375,29.2099609375,210.0869140625,1368.173828125,37.0869140625,41.04296875,105.04296875,18.29296875,-13.45654296875,50.54345703125,18.54345703125,19.9599609375,25.04296875
437.0,104.79296875,83.4599609375,211.4599609375,29.2099609375,210.0869140625,1368.173828125,37.0869140625,41.04296875,105.04296875,18.29296875,-13.45654296875,50.54345703125,18.54345703125,19.9599609375,25.04296875
438.0,105.115234375,83.5322265625,211.5322265625,29.0322265625,210.2314453125,1370.462890625,36.7314453125,41.115234375,105.115234375,18.365234375,-13.63427734375,50.36572265625,18.36572265625,20.0322265625,25.115234375
439.0,105.115234375,83.5322265625,211.5322265625,29.0322265625,210.2314453125,1370.462890625,36.7314453125,41.115234375,105.115234375,18.365234375,-13.63427734375,50.36572265625,18.36572265625,20.0322265625,25.115234375
440.0,105.185546875,83.6025390625,211.6025390625,28.8525390625,210.3720703125,1372.744140625,36.3720703125,41.185546875,105.185546875,17.935546875,-13.81396484375,50.18603515625,18.18603515625,20.1025390625,25.185546875
441.0,105.185546875,83.6025390625,211.6025390625,28.8525390625,210.3720703125,1372.744140625,36.3720703125,41.185546875,105.185546875,17.935546875,-13.81396484375,50.18603515625,18.18603515625,20.1025390625,25.185546875
442.0,105.00390625,83.6708984375,211.6708984375,28.6708984375,210.5087890625,1375.017578125,36.0087890625,41.25390625,105.25390625,18.00390625,-13.99560546875,50.00439453125,18.00439453125,20.1708984375,25.25390625
443.0,105.00390625,83.6708984375,211.6708984375,28.6708984375,210.5087890625,1375.017578125,36.0087890625,41.25390625,105.25390625,18.00390625,-13.99560546875,50.00439453125,18.00439453125,20.1708984375,25.25390625
444.0,105.0703125,83.7373046875,211.7373046875,28.4873046875,210.6416015625,1377.283203125,35.6416015625,41.3203125,105.3203125,17.5703125,-14.17919921875,49.82080078125,17.82080078125,20.2373046875,25.3203125
445.0,105.0703125,83.7373046875,211.7373046875,28.4873046875,210.6416015625,1377.283203125,35.6416015625,41.3203125,105.3203125,17.5703125,-14.17919921875,49.82080078125,17.82080078125,20.2373046875,25.3203125
446.0,105.384765625,83.8017578125,211.8017578125,28.3017578125,210.7705078125,1379.541015625,35.2705078125,41.384765625,105.384765625,17.634765625,-14.36474609375,49.63525390625,17.63525390625,20.3017578125,25.384765625
447.0,105.384765625,83.8017578125,211.8017578125,28.3017578125,210.7705078125,1379.541015625,35.2705078125,41.384765625,105.384765625,17.634765625,-14.36474609375,49.63525390625,17.63525390625,20.3017578125,25.384765625
448.0,105.447265625,83.8642578125,211.8642578125,28.1142578125,210.8955078125,1381.791015625,34.8955078125,41.447265625,105.447265625,17.197265625,-14.55224609375,49.44775390625,17.44775390625,20.3642578125,25.447265625
449.0,105.447265625,83.8642578125,211.8642578125,28.1142578125,210.8955078125,1381.791015625,34.8955078125,41.447265625,105.447265625,17.197265625,-14.55224609375,49.44775390625,17.44775390625,20.3642578125,25.447265625
450.0,105.2578125,83.9248046875,211.9248046875,27.9248046875,211.0166015625,1384.033203125,34.5166015625,41.5078125,105.5078125,17.2578125,-14.74169921875,49.25830078125,17.25830078125,20.4248046875,25.5078125
451.0,105.2578125,83.9248046875,211.9248046875,27.9248046875,211.0166015625,1384.033203125,34.5166015625,41.5078125,105.5078125,17.2578125,-14.74169921875,49.25830078125,17.25830078125,20.4248046875,25.5078125
452.0,105.31640625,83.9833984375,211.9833984375,27.7333984375,211.1337890625,1386.267578125,34.1337890625,41.56640625,105.56640625,16.81640625,-14.93310546875,49.06689453125,17.06689453125,20.4833984375,25.56640625
453.0,105.31640625,83.9833984375,211.9833984375,27.7333984375,211.1337890625,1386.267578125,34.1337890625,41.56640625,105.56640625,16.81640625,-14.93310546875,49.06689453125,17.06689453125,20.4833984375,25.56640625
454.0,105.623046875,84.0400390625,212.0400390625,27.5400390625,211.2470703125,1388.494140625,33.7470703125,41.623046875,105.623046875,16.873046875,-15.12646484375,48.87353515625,16.87353515625,20.5400390625,25.623046875
455.0,105.623046875,84.0400390625,212.0400390625,27.5400390625,211.2470703125,1388.494140625,33.7470703125,41.623046875,105.623046875,16.873046875,-15.12646484375,48.87353515625,16.87353515625,20.5400390625,25.623046875
456.0,105.677734375,84.0947265625,212.0947265625,27.3447265625,211.3564453125,1390.712890625,33.3564453125,41.677734375,105.677734375,16.427734375,-15.32177734375,48.67822265625,16.67822265625,20.5947265625,25.677734375
457.0,105.677734375,84.0947265625,212.0947265625,27.3447265625,211.3564453125,1390.712890625,33.3564453125,41.677734375,105.677734375,16.427734375,-15.32177734375,48.67822265625,16.67822265625,20.5947265625,25.677734375
458.0,105.48046875,84.1474609375,212.1474609375,27.1474609375,211.4619140625,1392.923828125,32.9619140625,41.73046875,105.73046875,16.48046875,-15.51904296875,48.48095703125,16.48095703125,20.6474609375,25.73046875
459.0,105.48046875,84.1474609375,212.1474609375,27.1474609375,211.4619140625,1392.923828125,32.9619140625,41.73046875,105.73046875,16.48046875,-15.51904296875,48.48095703125,16.48095703125,20.6474609375,25.73046875
460.0,105.53125,84.1982421875,212.1982421875,26.9482421875,211.5634765625,1395.126953125,32.5634765625,41.78125,105.78125,16.03125,-15.71826171875,48.28173828125,16.28173828125,20.6982421875,25.78125
461.0,105.53125,84.1982421875,212.1982421875,26.9482421875,211.5634765625,1395.126953125,32.5634765625,41.78125,105.78125,16.03125,-15.71826171875,48.28173828125,16.28173828125,20.6982421875,25.78125
462.0,105.830078125,84.2470703125,212.2470703125,26.7470703125,211.6611328125,1397.322265625,32.1611328125,41.830078125,105.830078125,16.080078125,-15.91943359375,48.08056640625,16.08056640625,20.7470703125,25.830078125
463.0,105.830078125,84.2470703125,212.2470703125,26.7470703125,211.6611328125,1397.322265625,32.1611328125,41.830078125,105.830078125,16.080078125,-15.91943359375,48.08056640625,16.08056640625,20.7470703125,25.830078125
464.0,105.876953125,84.2939453125,212.2939453125,26.5439453125,211.7548828125,1399.509765625,31.7548828125,41.876953125,105.876953125,15.626953125,-16.12255859375,47.87744140625,15.87744140625,20.7939453125,25.876953125
465.0,105.876953125,84.2939453125,212.2939453125,26.5439453125,211.7548828125,1399.509765625,31.7548828125,41.876953125,105.876953125,15.626953125,-16.12255859375,47.87744140625,15.87744140625,20.7939453125,25.876953125
466.0,105.671875,84.3388671875,212.3388671875,26.3388671875,211.8447265625,1401.689453125,31.3447265625,41.921875,105.921875,15.671875,-16.32763671875,47.67236328125,15.67236328125,20.8388671875,25.921875
467.0,105.671875,84.3388671875,212.3388671875,26.3388671875,211.8447265625,1401.689453125,31.3447265625,41.921875,105.921875,15.671875,-16.32763671875,47.67236328125,15.67236328125,20.8388671875,25.921875
468.0,105.71484375,84.3818359375,212.3818359375,26.1318359375,211.9306640625,1403.861328125,30.9306640625,41.96484375,105.96484375,15.21484375,-16.53466796875,47.46533203125,15.46533203125,20.8818359375,25.96484375
469.0,105.71484375,84.3818359375,212.3818359375,26.1318359375,211.9306640625,1403.861328125,30.9306640625,41.96484375,105.96484375,15.21484375,-16.53466796875,47.46533203125,15.46533203125,20.8818359375,25.96484375
470.0,106.005859375,84.4228515625,212.4228515625,25.9228515625,212.0126953125,1406.025390625,30.5126953125,42.005859375,106.005859375,15.255859375,-16.74365234375,47.25634765625,15.25634765625,20.9228515625,26.005859375
471.0,106.005859375,84.4228515625,212.4228515625,25.9228515625,212.0126953125,1406.025390625,30.5126953125,42.005859375,106.005859375,15.255859375,-16.74365234375,47.25634765625,15.25634765625,20.9228515625,26.005859375
472.0,106.044921875,84.4619140625,212.4619140625,25.7119140625,212.0908203125,1408.181640625,30.0908203125,42.044921875,106.044921875,14.794921875,-16.95458984375,47.04541015625,15.04541015625,20.9619140625,26.044921875
473.0,106.044921875,84.4619140625,212.4619140625,25.7119140625,212.0908203125,1408.181640625,30.0908203125,42.044921875,106.044921875,14.794921875,-16.95458984375,47.04541015625,15.04541015625,20.9619140625,26.044921875
